"[ .입구에 참가업체도면과 함께.참가업체리스트가 있어 한번 쭉 보고.쇼핑을하니 더 좋더라구요ㅎㅅㅎ. ], 긍정 텍스트 확률 : 82.25%"
"[ .매일 선착순 명 선물이벤트 ..목애니멀 보온보냉가방.금이유식다지기.토그로미미빨대컵.일생활비달력..오전시 도전해보세요.저는 오늘 늦게 방문해서 아쉽게 선착순선물은 못받았네요ㅠㅠ ], 긍정 텍스트 확률 : 75.67%"
"[ .예비맘 임신축하 이벤트 .산모수첩 또는 초음파사진을 지참하셔서 경품수령처에가시면 오후시부터 매일 선착순명.베이비출산키트], 긍정 텍스트 확률 : 73.26%"
"[앨리스생리대 중 한가지를 받을 수 있어요. ], 긍정 텍스트 확률 : 71.72%"
"[앨리스생리대 중 하나를 주신답니닷. ], 긍정 텍스트 확률 : 52.33%"
"[ .월 가정의달 이벤트 .선착순명 네임스티커쿠폰을 주신다고해요.일찍가시는분들은 이 혜택을 놓치지마세요 ], 긍정 텍스트 확률 : 67.67%"
"[ 또는 대구지역맘카페 사진 한장과 후기 남기면 끝.루솔푸딩종를 받을 수 있어요 ], 긍정 텍스트 확률 : 85.45%"
"[ .금요일이 지나기전 불금후기 이벤트 .지역맘카페], 긍정 텍스트 확률 : 84.90%"
"[릴팡식기세트..우아.이번 베이비페어도 이벤트가 빵빵하지요?🤩🤩. ], 긍정 텍스트 확률 : 54.56%"
"[ .신랑과 처음 베이비페어를 가보았네요.층부터 베페 구경 가 볼까요? ], 긍정 텍스트 확률 : 71.52%"
"[미고.미고유모차도 종류가 다양하니 많네요.휴대용유모차를 생각하던 시점이여서인지...정말 폴딩도 핸들링도 좋아서 한참 구경하게되었었어요ㅎㅎ ], 긍정 텍스트 확률 : 99.25%"
"[ .룰루마켓의 매장들도 보여요ㅎ.신랑이랑 같이가면서 늦게가니.....정리중인곳이 많아 마져 구경을 못했지만.프리마켓에 참여하신분들도 많았어요 ], 긍정 텍스트 확률 : 93.85%"
"[ .엘리베이터를 이용하시면되요 ], 긍정 텍스트 확률 : 64.20%"
"[ .엘리베이터에도 행사장 도면이 .한눈에 볼 수 있도록있네요ㅎㅎ ], 긍정 텍스트 확률 : 86.46%"
"[ .엘리베이터를 내리면 맞은편에 수유실이 있어요.수유실 안에서 연결되는 문을 열고 들어가면 유모차대여소도 있답니다...엘리베이터 앞부터 층행사장도 시작되었어요 ], 긍정 텍스트 확률 : 80.22%"
"[ .드림맘.임부복 외에도 평상복으로 입어도 .예쁜 린넨원피스들이 가득해서 좋았어요ㅎㅎ.제가 임신했을때는 이런거 몰라서 너무 아쉬웠네요ㅠㅠ. ], 긍정 텍스트 확률 : 99.40%"
"[음주류 무제한서비스.혜택이 엄청 좋네요ㅎ.이렇게 혜택을받으면 식대만내면 되는상황이니 좋은거같아용ㅎ ], 긍정 텍스트 확률 : 87.68%"
