"[ 사랑방어뭉님들 굿모닝이예요저는어제 아침...조식으로하루를시작합니다물론신랑깨워제까닥움직였습죠....... .......? 본문 이미지첫날묵은리조트?가사실모텔수준이라조식기대안하고 빵쪼가리구어서쨈이나주겠지싶었는데아니김밥을똬악제주도 끝자락촌동네에김밥집이있을리만무하고 먹어보니직접싸신김밥이더라구요.. 깨알같이바나나도주시고옥수수수염차도울도리먹기딱조코ㅋㅋㅋㅋㅋㅋㅋㅋ....... .......? 본문 이미지얼른나가자는도리도리입니다그럼고고씽해볼까나요???숙소에서나오자마지가까운곳이휴애리였어요자연생태공원?같은곳인데돼지말토끼거위??등등에게먹이주고 흑돼지야놀자프로그램이있는곳이예요. ....?아엄청많은흙돼지들이무리지어올라가서미끄럼틀 타고 내려오는거구경하는 건데요...시반?조금넘게입장해서바로요거관람시간이라부리나케갔지요....도리는잠깐보고관심없더라구요디카론돼지 엄청많이줄줄이 내려오는거찍었는데카페생각이 딱나서나머지 세마리늦게올라간놈들내려오는거찍음요ㅋㅋㅋ흑돼지들이 겁도없나막내려오더라구요.... ....?요건거위들내려오는거요흙돼지만큼 흥미롭진않았어요..돼지들은 무거워서긍가쭉쭉쭉잘 내려오더라구요..도리는거위내려오는건관심도없고자꾸일어날라고하고...거위들다내려와흑돼지들과먹이주기하는데도관심없고ㅋㅋㅋㅋㅋ결국당근 천원주고 산거는옆에말타기체험있었는데말들에게주는거보여줬네요ㅎㅎㅎ말들이입벌리는거얼마나무섭던지받아먹을라고입을 쩍벌리는데이빨도엄청크고 내손도먹을까조마조마ㅎㅎㅎㅎㅎ근처에사진찍으라고이쁘게만들어놓고굴렁쇠체험이며민속놀이며이것저것할게많았는데이노무시키가걍제멋대로가고왔던길 반대로가고 붙잡으면주저앉고ㅠㅠ전유모차대여안한신랑원망을하고ㅋㅋㅋ두번째로간곳이코코몽에코파크여긴가족여행중유치원다니는아가있는가족들이 오기딱이더라구요도리도 물론오긴좋았어요....... .......? 본문 이미지도리가젤재밌어 한건데요튜브타고내려오는미끄럼틀이예요 . ....?이거외에도 모래놀이도있고자전거도타고기차타는것도있는데울고불고라못타고 ㅠ바나나모양미끄럼틀에꽂혀서계속태우라고울고불고여긴엄마아빠가체력이좋거나애들이좀 스스로 뛰어댕겨야해요신랑이튜브태워주는것도엄청힘들다고.....이때저는요??짐꾼이따로 없었죠디카챙기고애기저귀가방들고입장 할때준기저귀까지챙겨들며손이모잘랐어요 ㅠㅠ ㅎㅎㅎㅎㅎㅎㅎ....... .......? 본문 이미지코코몽레스토랑뒤쪽에가면경치끝내주더라구요..외국같았어요... 휴애리에선신랑이별말안하더니 여긴잘 왔다고ㅋㅋㅋㅋㅋㅋㅋ....... .......? 본문 이미지....... .......? 본문 이미지돌아댕겼으니 곱창채워야쥬신랑이그리 먹고싶다던성게비빔밥 과성게미역국맛있는녀석들에나온곳인데제입맛에비빔밥은좀별로였고성게미역국이그나마걍한........... .......? 본문 이미지....... .......? 본문 이미지....... .......? 본문 이미지그담에간곳이 섭지코지인데요입장료도저렴하고경치도좋다보니관광객들 어마어마해요...이날 날이흐리고빗방울도한두방울떨어졌었는데그래서그런가더 운치있고멋졌다는요약간의오르막길을가야하는데중간이상까진올라갔다가말도탔어요 .디카에사진이 ㅠㅠ도리도안고탔는데무서운지찡찡무튼등대까지안가고중간에내려왔다는요앞뒤로하여간 보는곳이다바다라탁트이고정말시원하고 좋았어요......... .......? 본문 이미지....... .......? 본문 이미지그담에간곳이김녕미로공원여기저기야옹이들이살고있어요들어가지마자 좁은미로로막되어있어요샤샤샥지나가면서계단보이니신랑이벌써다왔다고큰소리ㅋㅋㅋ....... .......? 본문 이미지근데웬걸?땡한번또위에서길을쓰윽 보더니가자고샤샤샥전신랑놓칠세라쫓아가느라죽는쥴ㅋㅋㅋㅋ반대편에서외국인들도리보고헬로하믄서안녕하세요 하던데미로가는길이라제가잽싸게 빠이하고갔다능ㅋㅋㅋ근데신랑이마주쳐서한말이디스웨이ㅋㅋㅋㅋ짧은영어솜씨웃기면서챙피ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ....... .......? 본문 이미지....... .......? 본문 이미지....... .......? 본문 이미지 우야든둥십분만에도착해서종치고나왔다죵종친사람애기들보상은초콜릿 아님풍선인데초콜릿집어들고제입으로쏙ㅋㅋㅋㅋㅋㅋㅋㅋ그리고두번째숙소로이동해체크인하고저녁먹으러고고씽....... .......? 본문 이미지근처맛집이라고횟집갔는데비줠은죽이죠??배터지게 먹긴했으나딱히......근데간장게장이신랑이횟집문닫고간장게장집해야한다며저도같은생각ㅋㅋㅋㅋㅋㅋㅋ들어올때 편의점들러젤리랑음료사오고도리는계속 꿈틀이달라징징꼬깔콘젤리는저나도리입맛엔별로더라구요....... .......? 본문 이미지시되니도리금새골아떨어지고ㅋㅋㅋㅋㅋ전카페 경매글에서좀 놀다금새잠듬요 저는.....오늘우도랑아쿠아플라넷갑니다레일바이크도타야하는데 시간이없......이상제주도둘쨋날후기였슴당], 부정 텍스트 확률 : 100.00%"
"[전동오토바이], 부정 텍스트 확률 : 53.29%"
"[푸쉬카], 부정 텍스트 확률 : 53.29%"
"[전동차], 부정 텍스트 확률 : 53.29%"
"[트라이트세발자전거], 부정 텍스트 확률 : 93.03%"
"[ .얼마전], 부정 텍스트 확률 : 53.93%"
"[공원에 다녀왔는데 첫찌는 자전거], 부정 텍스트 확률 : 60.78%"
"[.두찌는 씽씽카를 들고 갔는데 ], 부정 텍스트 확률 : 71.88%"
"[ .결국 누나는 자전거를 차지하고.씽카는 버려졌다는 후기가....... ㅋㅋㅋㅋㅋㅋ.아무튼 그래서 자전거 서로 타려고 하는 바람에 .애들 둘 다 맘상하고 그럼으로해서 남표니랑 우린 둘이서 힘들고..... .결국 누나 자전거는 무리라는 의견으로 .세발 자전거를 하나 들이기로 했어요. ..두찌 깜짝 선물을 위해 남표니랑 두찌는 집에 있고], 부정 텍스트 확률 : 88.02%"
"[ .토이앤맘 울산잠은 주차가 굉장히 편해요. .주차장이 넓어서 대 주차가 가능한 공간이랍니다..위치는 진장동 롯데마트], 부정 텍스트 확률 : 88.25%"
